"flightid","releasestatus","filing_status","departure","destination","scheduled_time_of_departure","aircraft_registration","callsign","alternate","flight_rule","atc_type_of_flight","dispatcher_notes","item18_remarks","route_to_destination","route_altitude_fl","load_people","load_cargo_kg","log_time_off","log_time_on","log_flight_duration","log_block_duration","perf_flight_fuel","perf_taxi_fuel","perf_fuel_to_destination","perf_landing_fuel","perf_alternate_fuel","perf_reserve_fuel","perf_extra_fuel","perf_contingency_fuel","perf_total_fuel","perf_max_total_fuel","perf_co2_emission","perf_taxi_time_min","perf_time_to_dest_min","perf_total_time_min","perf_departure_time_utc","perf_estimated_arrival_utc","dist_destination_nm","dist_gcd_destination_nm","dist_alternate_nm","weight_ramp","weight_takeoff","weight_max_takeoff","weight_zero_fuel","weight_landing","weather_avg_wind_comp","weather_avg_wind_dir","weather_avg_wind_vel","weather_avg_isa_dev","is_etops_enabled"
"096e94ebd3d84bcebcf7b4ef17738739","Success","Filed","LCLK","LLHA","2026-01-04T18:22:00Z","4XIHC","HFA808","LLBG","YFR","S","FUEL   :   EXTRA FUEL TO COVER NEXT LEG-ATH.
DISP    :   UDI A,TRAINEE.SUPERVISED BY NIMROD R.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM/N0272A050 VFR","130","2","6900.0","2026-01-04T18:34:30Z","2026-01-04T19:19:08Z","0.7438888888888889","1.0161111111111112","639.0","80.0","559.0","1561.0","275.0","292.0","945.0","49.0","2200.0","5000.0","2019.0","0.0","44.0","173.0","2026-01-04T18:22:00Z","2026-01-04T19:05:34.8004831Z","162.11","142.64","54.99","22600.0","22520.0","23000.0","20400.0","21961.0","-10.0","201.84","14.96","5.61","false"
"67f6ba9835d04cac87b5866d938f88f2","Success","Filed","LGAV","LLHA","2026-01-04T17:20:00Z","4XIHA","HFA704","LLBG","YFR","S","FUEL   :   EXTRA FUEL TO COVER NEXT LEG-ATH.
CTOT   :   PLS CHECK.
DISP    :   UDI A,TRAINEE.SUPERVISED BY NIMROD R.","DISPATCH +972502126365","KEA1N KEA L995 RDS L609 ALKIS/N0271F170 L609 APLON P68 GALIM/N0271F050 VFR","150","2","0.0","2026-01-04T17:37:42Z","2026-01-04T20:06:21Z","2.4775","2.672222222222222","1814.0","80.0","1734.0","1286.0","268.0","283.0","648.0","87.0","3100.0","5000.0","5732.0","0.0","147.0","264.0","2026-01-04T17:20:00Z","2026-01-04T19:47:28.9294122Z","645.69","624.6","54.99","22873.0","22793.0","23000.0","19773.0","21059.0","5.0","237.53","18.11","4.75","false"
"715e73b29d634981911da53440d0d381","Success","Filed","LLHA","LCLK","2026-01-04T16:55:00Z","4XIHC","HFA807","LCPH","ZFR","S","FUEL   :   EXTRA FUEL AS PER COMPANY POLICY.
RTOW  :   22856kg. RWY15,15005KT,DRY,18C,1022Q,NO PACKS.
DISP    :   UDI A,TRAINEE.SUPERVISED BY NIMROD R.",,"GALIM/N0270F140 IFR P68 MERVA N131 EMEDA EMEDA1A","50","2","3700.0","2026-01-04T19:54:52Z","2026-01-04T17:37:53Z","-2.2830555555555554","0.9113888888888889","595.0","50.0","545.0","719.0","322.0","255.0","100.0","43.0","1314.0","5000.0","1880.0","0.0","44.0","106.0","2026-01-04T16:55:00Z","2026-01-04T17:38:42.2880095Z","179.36","142.64","73.5","18514.0","18464.0","23000.0","17200.0","17919.0","7.0","208.87","15.05","5.18","false"
"03d6d94bb18a4483ac3363c7c251888f","Success","Filed","LCLK","LLHA","2026-01-04T14:50:00Z","4XIHC","HFA806","LLBG","YFR","S","FUEL   :   EXTRA FUEL TO COVER NEXT LEG-LCA.
DISP    :   UDI A,TRAINEE.SUPERVISED BY NIMROD R. ",,"EMEDA2B EMEDA B17 MERVA P68 GALIM/N0272A050 VFR","130","2","6500.0","2026-01-04T15:09:13Z","2026-01-04T15:54:59Z","0.7627777777777778","0.9469444444444445","633.0","80.0","553.0","1367.0","272.0","286.0","762.0","48.0","2000.0","5000.0","2000.0","0.0","43.0","158.0","2026-01-04T14:50:00Z","2026-01-04T15:33:16.1635798Z","162.11","142.64","54.99","22000.0","21920.0","23000.0","20000.0","21367.0","-9.0","207.77","15.58","5.19","false"
"5c0b1d56c8224c3c8d950284b0aca6a1","Success","Filed","LLER","LLHA","2026-01-04T14:40:00Z","4XIHE","HFA606","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.",,"NURIT J10 TOMAL/N0268F080 J10 NAT/N0224F040 J15 ATLIT/N0224F040 VFR 3245N03456E 3248N03457E GALIM","120","3","6300.0","2026-01-04T14:58:37Z","2026-01-04T15:57:07Z","0.975","1.226388888888889","692.0","80.0","612.0","1808.0","268.0","287.0","1206.0","48.0","2500.0","5000.0","2187.0","0.0","50.0","211.0","2026-01-04T14:40:00Z","2026-01-04T15:29:56.3924477Z","202.54","184.55","54.99","22125.0","22045.0","23000.0","19625.0","21433.0","8.0","165.03","11.1","6.97","false"
"3231ce7636514fef957db8ae6d2b3119","Success","Filed","LLHA","LCLK","2026-01-04T13:00:00Z","4XIHC","HFA805","LCPH","ZFR","S","EXTRA FUEL IS PER POLICY.
T/O DATA-RWY 15,TEMP 17C,WIND 150/06,Q1027,PACKS OFF,....RTOW 22769 KG.
DISP-EREZ Y.",,"GALIM/N0270F140 IFR P68 MERVA N131 EMEDA EMEDA1A","50","2","6100.0","2026-01-04T13:05:20Z","2026-01-04T13:47:49Z","0.7080555555555555","0.9011111111111111","607.0","50.0","557.0","757.0","334.0","276.0","100.0","46.0","1363.0","5000.0","1917.0","0.0","44.0","107.0","2026-01-04T13:00:00Z","2026-01-04T13:44:02.9045501Z","179.36","142.64","73.5","20963.0","20913.0","23000.0","19600.0","20357.0","8.0","216.72","17.16","5.04","false"
"0d090f5178a043a1befadf48e8884102","Success","Filed","LLHA","LLER","2026-01-04T12:50:00Z","4XIHE","HFA605","LLBG","ZFR","S","EXTRA FUEL IS PER POLICY.
T/O DATA-RWY 15,TEMP 17C,WIND 150/06,Q1027,PACKS OFF,....RTOW 22769 KG.
DISP-EREZ Y.",,"GALIM/N0234A050 IFR Q28 ATLIT J15 NAT/N0269A090 J10 SIVAK/N0270A130 J10 NURIT NURIT1D","50","3","5100.0","2026-01-04T12:55:25Z","2026-01-04T13:55:14Z","0.9969444444444444","1.1083333333333334","781.0","50.0","731.0","940.0","529.0","267.0","100.0","44.0","1721.0","5000.0","2467.0","0.0","59.0","141.0","2026-01-04T12:50:00Z","2026-01-04T13:48:31.4760341Z","230.38","184.55","155.72","20146.0","20096.0","23000.0","18425.0","19365.0","-8.0","182.01","9.54","7.36","false"
"1361f33ae8e7473da7a9001c26f4f30e","Success","Filed","LGAV","LLHA","2026-01-04T12:25:00Z","4XIHD","HFA702","LLBG","YFR","S","1.F/L 150 TILL ALKIS DUE EUROCONTROL LIMITATION,OPT F/L MIGHT BE APPROVED BY ATC UPON REQ.
2.EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.","DISPATCH +972502126365","KEA1N KEA L995 RDS L609 ALKIS/N0281F190 L609 APLON P68 GALIM/F050","150","2","6300.0","2026-01-04T13:07:45Z","2026-01-04T15:39:34Z","2.5302777777777776","2.7591666666666668","1762.0","80.0","1682.0","1338.0","266.0","281.0","706.0","84.0","3100.0","5000.0","5569.0","0.0","146.0","272.0","2026-01-04T12:25:00Z","2026-01-04T14:50:54.8708518Z","645.69","624.6","54.99","22625.0","22545.0","23000.0","19525.0","20863.0","8.0","242.93","19.95","4.31","false"
"371c04a1c9d743e6bb7d513a93a40d19","Success","Filed","LLHA","LGAV","2026-01-04T11:45:00Z","4XIHA","HFA703","LGIR","ZFR","S","1.F/L 160 ALKIS-NILAS DUE EUROCONTROL LIMITATION,MIGHT BE APPROVED BY ATC UPON REQ.
2.EXTRA FUEL IS PER POLICY.
3.T/O DATA-RWY 15,TEMP 17C,WIND 150/06,Q1027,PACKS OFF,....RTOW 22769 KG.
DISP-EREZ Y.","DISPATCH +972502126365","N0234A050 GALIM/N0234A050 IFR P68 MERVA/N0270A180 P68 APLON L609 ALKIS/F160 L609 NILAS/F200 L609 RDS L995 VARIX VARIX1W","50","2","3550.0","2026-01-04T13:57:32Z","2026-01-04T16:43:09Z","2.7602777777777776","2.881388888888889","1784.0","50.0","1734.0","1028.0","588.0","253.0","100.0","87.0","2811.0","5000.0","5636.0","0.0","154.0","249.0","2026-01-04T11:45:00Z","2026-01-04T14:18:54.6164212Z","651.22","624.6","176.85","19566.0","19516.0","23000.0","16755.0","17783.0","-9.0","234.89","20.62","3.72","false"
"850faa49cc9e4997bfa09ad488ce4ab0","Success","Filed","LCLK","LLHA","2026-01-04T11:10:00Z","4XIHC","HFA804","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.",,"N0273F130 EMEDA2B EMEDA B17 MERVA P68 GALIM/N0272A050 VFR","130","3","6800.0","2026-01-04T11:18:06Z","2026-01-04T12:01:16Z","0.7194444444444444","0.9380555555555555","633.0","80.0","553.0","1367.0","273.0","289.0","757.0","48.0","2000.0","5000.0","1999.0","0.0","43.0","157.0","2026-01-04T11:10:00Z","2026-01-04T11:53:08.4697485Z","162.11","142.64","54.99","22300.0","22220.0","23000.0","20300.0","21667.0","-8.0","214.44","15.87","4.95","false"
"5f8a920e76db412f9d768d96b9e318a9","Success","Filed","LCPH","LLHA","2026-01-04T09:55:00Z","4XIHB","HFA852","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.",,"ESERI1W ESERI M42 VELOX B17 MERVA P68 GALIM/N0271A050 VFR","130","2","5950.0","2026-01-04T10:21:27Z","2026-01-04T11:23:07Z","1.0277777777777777","1.601388888888889","794.0","80.0","714.0","1406.0","277.0","279.0","804.0","46.0","2200.0","5000.0","2508.0","0.0","51.0","165.0","2026-01-04T09:55:00Z","2026-01-04T10:46:03.1536112Z","203.15","171.59","54.99","21461.0","21381.0","23000.0","19261.0","20667.0","-3.0","217.91","16.63","4.84","false"
"fa10c93ebd8b42c4a04f07fb24b5ec65","Success","Filed","LLHA","LCLK","2026-01-04T09:30:00Z","4XIHC","HFA803","LCPH","ZFR","S","EXTRA FUEL IS PER POLICY.
T/O DATA-RWY 15,TEMP 17C,WIND 150/06,Q1027,PACKS OFF,....RTOW 22769 KG.
DISP-EREZ Y.",,"N0234A050 GALIM/N0234A050 IFR P68 MERVA/N0272A140 N131 EMEDA EMEDA1A","50","3","4400.0","2026-01-04T09:30:18Z","2026-01-04T10:11:34Z","0.6877777777777778","0.7819444444444444","607.0","50.0","557.0","736.0","332.0","261.0","100.0","44.0","1344.0","5000.0","1919.0","0.0","45.0","108.0","2026-01-04T09:30:00Z","2026-01-04T10:14:44.768387Z","179.36","142.64","73.5","19244.0","19194.0","23000.0","17900.0","18636.0","7.0","200.51","12.14","4.56","false"
"5aa3f0345dcb4039bd0aef4080b5e8ea","Success","Filed","LLER","LLHA","2026-01-04T08:50:00Z","4XIHE","HFA602","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.",,"NURIT2H NURIT J10 TOMAL/N0273F080 J10 NAT/N0225F040 J15 ATLIT/N0225F040 VFR 3245N03456E 3248N03457E GALIM","120","2","3250.0","2026-01-04T08:55:28Z","2026-01-04T09:45:34Z","0.835","1.0272222222222223","683.0","80.0","603.0","1817.0","258.0","259.0","1257.0","43.0","2500.0","5000.0","2157.0","0.0","49.0","214.0","2026-01-04T08:50:00Z","2026-01-04T09:39:06.3325062Z","202.56","184.55","54.99","19075.0","18995.0","23000.0","16575.0","18392.0","7.0","151.54","9.2","6.06","false"
"ce4856b720ef4334adaef4306d722d50","NotReleased","None","LLHA","LBSF","2026-01-04T08:10:00Z","4XIHD","HFA991","LBPD","ZFR","G",,"DISPATCH +972502126365","N0235A050 GALIM/N0234A050 IFR P68 MERVA/F160 B17 VELOX M42 ESERI M42 GENOS DCT PEDER A16 DASNI M601 EXELA N127 DAL N618 YOYYO/F180 G80 OKESA DCT RIKSO N128 PEREN L863 EVIVI Y94 VANET VANET6D","50","0","5500.0",,,,,"2484.0","50.0","2434.0","977.0","390.0","266.0","200.0","122.0","3461.0","5000.0","7848.0","0.0","214.0","302.0","2026-01-04T08:10:00Z","2026-01-04T11:43:54.2871487Z","932.78","809.32","103.97","22186.0","22136.0","23000.0","18725.0","19702.0","-2.0","231.28","23.03","3.49","false"
"c29ce8d646d845f6b34f74c04e235753","Success","Filed","LLHA","LCPH","2026-01-04T08:05:00Z","4XIHB","HFA851","LCLK","ZFR","S","1.A/C RLSD PER MEL 36-11-02-01(MAX F/L 170).
2.EXTRA FUEL IS FROM PREVIOUS FLT.
3.T/O DATA-RWY 15,TEMP 16C,WIND 140/06,Q1027,PACKS OFF,....RTOW 23000 KG.
DISP-EREZ Y.",,"GALIM/N0267F140 IFR P68 MERVA N131 VELOX M42 ESERI","50","2","5600.0","2026-01-04T08:09:20Z","2026-01-04T09:02:21Z","0.8836111111111111","1.0741666666666667","734.0","50.0","684.0","1086.0","292.0","273.0","476.0","46.0","1820.0","5000.0","2319.0","0.0","50.0","139.0","2026-01-04T08:05:00Z","2026-01-04T08:54:32.7012191Z","200.62","171.59","61.53","20731.0","20681.0","23000.0","18911.0","19997.0","2.0","224.21","14.45","4.79","false"
"42663908cefa43168d34a2eed66ad72e","Success","Filed","LCLK","LLHA","2026-01-04T07:40:00Z","4XIHC","HFA802","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM/N0272A050 VFR","130","2","5500.0","2026-01-04T08:04:51Z","2026-01-04T08:48:36Z","0.7291666666666666","0.99","621.0","80.0","541.0","1379.0","267.0","276.0","789.0","46.0","2000.0","5000.0","1963.0","0.0","42.0","158.0","2026-01-04T07:40:00Z","2026-01-04T08:22:16.394164Z","162.11","142.64","54.99","21000.0","20920.0","23000.0","19000.0","20379.0","-6.0","223.45","14.63","4.49","false"
"fa9872c75cdc4014a642e282661946c6","Success","Filed","LLHA","LLER","2026-01-04T07:00:00Z","4XIHE","HFA601","LLBG","ZFR","S","EXTRA FUEL IS FROM PREVIOUS FLT.
T/O DATA-RWY 15,TEMP 12C,WIND 140/05,Q1027,PACKS OFF,....RTOW 23000 KG.
DISP-EREZ Y.",,"GALIM/N0234A050 IFR Q28 ATLIT J15 NAT/N0270A090 J10 SIVAK/N0271A130 J10 NURIT NURIT1D","50","2","5300.0","2026-01-04T07:05:30Z","2026-01-04T08:02:22Z","0.9477777777777778","1.0694444444444444","774.0","50.0","724.0","1076.0","536.0","270.0","225.0","45.0","1850.0","5000.0","2447.0","0.0","58.0","150.0","2026-01-04T07:00:00Z","2026-01-04T07:57:43.2251092Z","230.38","184.55","155.72","20475.0","20425.0","23000.0","18625.0","19701.0","-4.0","168.46","5.22","6.56","false"
"d6cca12274764211a98bf8d779f0895a","Success","Filed","LLHA","LCLK","2026-01-04T06:00:00Z","4XIHC","HFA801","LCPH","ZFR","S","EXTRA FUEL IS FROM PREVIOUS FLT.
T/O DATA-RWY 15,TEMP 12C,WIND 140/05,Q1027,PACKS OFF,....RTOW 23000 KG.
DISP-EREZ Y.",,"N0229A050 GALIM/N0229A050 IFR P68 MERVA/N0259A140 N131 EMEDA EMEDA1A","50","2","5800.0","2026-01-04T06:16:08Z","2026-01-04T06:57:18Z","0.6861111111111111","0.8041666666666667","621.0","50.0","571.0","879.0","339.0","275.0","220.0","46.0","1500.0","5000.0","1962.0","0.0","45.0","119.0","2026-01-04T06:00:00Z","2026-01-04T06:45:06.7069032Z","179.36","142.64","73.5","20800.0","20750.0","23000.0","19300.0","20179.0","4.0","216.16","9.96","4.3","false"
"97b39310ba0142f58bdaf8b2b8930438","Success","Filed","LLHA","LGAV","2026-01-04T05:45:00Z","4XIHD","HFA701","LGIR","ZFR","S","EXTRA FUEL IS PER POLICY.
T/O DATA-RWY 15,TEMP 12C,WIND 140/05,Q1027,PACKS OFF,....RTOW 23000 KG.
DISP-EREZ Y.","DISPATCH +972502126365","N0233A050 GALIM/N0232A050 IFR P68 MERVA/N0266A180 P68 APLON L609 RDS L995 VARIX VARIX1W","50","2","5100.0","2026-01-04T06:50:09Z","2026-01-04T09:25:30Z","2.589166666666667","2.8847222222222224","1780.0","50.0","1730.0","1051.0","598.0","266.0","100.0","87.0","2831.0","5000.0","5626.0","0.0","154.0","249.0","2026-01-04T05:45:00Z","2026-01-04T08:19:09.9591181Z","651.22","624.6","176.85","21156.0","21106.0","23000.0","18325.0","19376.0","-7.0","229.41","16.59","4.19","false"
"8f655f9a4ef341c2ade0331083ae0c2e","Success","Filed","LCLK","LLHA","2026-02-10T17:55:00Z","4XIHC","HFA808","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM/N0264A050 VFR","130","2","3400.0","2026-02-10T18:19:09Z","2026-02-10T18:59:05Z","0.6655555555555556","0.9413888888888889","593.0","80.0","513.0","1407.0","261.0","258.0","844.0","43.0","2000.0","5000.0","1873.0","0.0","40.0","158.0","2026-02-10T17:55:00Z","2026-02-10T18:34:57.9969935Z","162.11","142.64","54.99","18900.0","18820.0","23000.0","16900.0","18307.0","6.0","254.27","42.54","2.11","false"
"3995e74a834d4af6b6934e84c3e864aa","Success","Filed","LLHA","LCLK","2026-02-10T16:30:00Z","4XIHC","HFA807","LCPH","ZFR","S","EXTRA FUEL IS PER POLICY.
T/O DATA-RWY 33,TEMP 21C,WIND 0,Q1011,PACKS OFF,....RTOW 22000KG.
DISP-EREZ Y.",,"GALIM/N0235A050 IFR P68 MERVA/N0277A140 N131 EMEDA EMEDA1A","50","2","3230.0","2026-02-10T16:40:34Z","2026-02-10T17:29:21Z","0.8130555555555555","0.9561111111111111","633.0","50.0","583.0","745.0","351.0","252.0","100.0","42.0","1378.0","5000.0","2000.0","0.0","46.0","111.0","2026-02-10T16:30:00Z","2026-02-10T17:16:12.5557429Z","179.36","142.64","73.5","18108.0","18058.0","23000.0","16730.0","17475.0","-5.0","253.23","40.89","2.34","false"
"0f731f60ea154c7584d131393d494bb5","Success","Filed","LGAV","LLHA","2026-02-10T15:25:00Z","4XIHD","HFA704","LLBG","YFR","S","1.F/L BETWEEN ALKIS-NILAS IS DUE EUROCONTROL LIMITATION,OPT LVL MIGHT BE APPROVED BY ATC UPON REQ.
2.EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.","DISPATCH +972502126365","KEA1E KEA L995 RDS L609 NILAS/F150 L609 ALKIS/F190 L609 APLON P68 GALIM/N0264A050 VFR","190","2","2700.0","2026-02-10T16:19:32Z","2026-02-10T18:32:46Z","2.2205555555555554","2.5766666666666667","1611.0","80.0","1531.0","2089.0","252.0","256.0","1504.0","77.0","3700.0","5000.0","5092.0","0.0","135.0","335.0","2026-02-10T15:25:00Z","2026-02-10T17:40:21.4127314Z","656.69","624.6","54.99","19625.0","19545.0","23000.0","15925.0","18014.0","27.0","270.88","34.55","-1.16","false"
"681073db6f8f4cd4a6b5908be22ef2ad","Success","Filed","LLER","LLHA","2026-02-10T14:40:00Z","4XIHC","HFA606","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT(LCA).
DISP-EREZ Y.",,"NURIT2H NURIT J10 TOMAL/N0269F080 J10 NAT/N0224F040 J15 ATLIT/N0225F040 VFR 3245N03456E 3248N03457E GALIM","120","2","6500.0","2026-02-10T14:55:52Z","2026-02-10T15:51:58Z","0.935","1.2338888888888888","709.0","80.0","629.0","1391.0","269.0","286.0","789.0","48.0","2100.0","5000.0","2239.0","0.0","50.0","171.0","2026-02-10T14:40:00Z","2026-02-10T15:29:32.7555653Z","202.56","184.55","54.99","22100.0","22020.0","23000.0","20000.0","21391.0","9.0","251.97","37.9","5.97","false"
"70d0c856efaa4b98beea1b78863f18b6","Success","Filed","LLHA","LLER","2026-02-10T12:50:00Z","4XIHC","HFA605","LLBG","ZFR","S","EXTRA FUELED WITH 1940KG FROM PREV. LEG.
T/O DATA: RWY 33. DRY. 260/06KT 20C  AC-OFF 1011Q    RTOW-22144KG
DIS. BY AYELET W.",,"N0236A050 GALIM/N0235A050 IFR Q28 ATLIT J15 NAT/N0274A090 J10 SIVAK/N0276A130 J10 NURIT NURIT1D","50","2","3200.0","2026-02-10T12:56:20Z","2026-02-10T13:51:50Z","0.925","1.1194444444444445","806.0","50.0","756.0","1134.0","534.0","254.0","303.0","42.0","1940.0","5000.0","2547.0","0.0","59.0","157.0","2026-02-10T12:50:00Z","2026-02-10T13:49:21.2164807Z","230.38","184.55","155.72","18640.0","18590.0","23000.0","16700.0","17834.0","-13.0","251.98","41.03","6.18","false"
"534b709e6c9e4ba09f41a311fc6b08db","Success","Filed","LLHA","LGAV","2026-02-10T11:45:00Z","4XIHD","HFA703","LGIR","ZFR","S","EXTRA FUEL IS PER COMPANY POLICY
T/O DATA: RWY 33. DRY. 0K 20C 1011Q AC-OFF  RTOW-22050KG
DIS. BY AYELET W.","DISPATCH +972502126365","N0233A050 GALIM/N0232A050 IFR P68 MERVA/N0266A140 P68 APLON L609 RDS L995 VARIX VARIX1Q","50","2","2800.0","2026-02-10T11:47:01Z","2026-02-10T11:37:25Z","-0.16","2.944166666666667","2042.0","50.0","1992.0","995.0","548.0","247.0","100.0","100.0","3037.0","5000.0","6454.0","0.0","164.0","255.0","2026-02-10T11:45:00Z","2026-02-10T14:28:50.3379646Z","662.64","624.6","176.85","19062.0","19012.0","23000.0","16025.0","17020.0","-25.0","265.1","29.34","0.51","false"
"722b146890b14198980befc24f9d6a8b","Success","Filed","LCLK","LLHA","2026-02-10T11:45:00Z","4XIHE","HFA804","LLBG","YFR","S","EXTRA FUEL TO COVER THE NEXT FLT
LLBG RWY 03/21 IS CLSD PER NOTAM -07-11Z
DIS. BY AYELET W .",,"EMEDA2B EMEDA B17 MERVA P68 GALIM/N0264A050 VFR","130","2","1700.0","2026-02-10T12:12:48Z","2026-02-10T12:52:04Z","0.6544444444444445","0.9541666666666667","581.0","80.0","501.0","1719.0","252.0","246.0","1180.0","41.0","2300.0","5000.0","1836.0","0.0","40.0","188.0","2026-02-10T11:45:00Z","2026-02-10T12:24:45.7669201Z","162.11","142.64","54.99","17325.0","17245.0","23000.0","15025.0","16744.0","2.0","246.9","48.49","3.4","false"
"6ed675793de34a4aacf189964facae6a","Success","Filed","LLHA","LCLK","2026-02-10T10:05:00Z","4XIHE","HFA803","LCPH","ZFR","S","EXTRA FUEL IS PER COMPANY POLICY
T/O DATA : RWY 33 260/05K  DRY. 19C 1011Q AC-OFF    RTOW-22178KG
LCLK- AD IS CLSD AS PER NOTAM 09-11Z
DIS. BY AYELET W.",,"N0229A050 GALIM/N0229A050 IFR P68 MERVA/N0259A140 N131 EMEDA EMEDA1A","50","2","4400.0","2026-02-10T10:25:12Z",,,,"621.0","50.0","571.0","749.0","346.0","260.0","100.0","43.0","1370.0","5000.0","1963.0","0.0","47.0","111.0","2026-02-10T10:05:00Z","2026-02-10T10:51:38.774095Z","179.36","142.64","73.5","19095.0","19045.0","23000.0","17725.0","18474.0","-3.0","247.14","41.51","3.45","false"
"f51c2d45225447e7b2bd911cdb2ab901","Success","Filed","LLER","LLHA","2026-02-10T07:50:00Z","4XIHE","HFA602","LLBG","YFR","S","EXTRA FUEL TO COVER THE NEXT FLT
LLBG RWY 03/21 CLSD AS PER NOTAM
DIS BY AYELET W .",,"NURIT2H NURIT J10 TOMAL/N0276F080 J10 NAT/N0277F040 J15 ATLIT VFR HOTRM DAROM GALIM","120","2","3300.0","2026-02-10T08:21:43Z","2026-02-10T09:14:34Z","0.8808333333333334","1.0977777777777777","679.0","80.0","599.0","1421.0","257.0","256.0","865.0","43.0","2100.0","5000.0","2146.0","0.0","49.0","178.0","2026-02-10T07:50:00Z","2026-02-10T08:38:35.8390426Z","202.63","184.55","54.99","18725.0","18645.0","23000.0","16625.0","18046.0","9.0","250.42","35.03","6.54","false"
"48c4f40922864c6d91875eef29be2133","Success","Filed","LLHA","LLER","2026-02-10T06:00:00Z","4XIHE","HFA601","LCLK","ZFR","S","OFP REV01 DUE TO CHG OF ALT TO LCLK
AC IS FUELED WITH 1910KG FROM PREV. FLT
T/O DATA: RWY 15. DRY. 16C. 1010Q  AC-OFF.  RTOW -22536KG
LCLK-AD CLSD AS PER NOTAM 09-11Z
 DIS BY AYELET W.",,"N0236A050 GALIM/N0235A050 IFR Q28 ATLIT J15 NAT/N0274A090 J10 SIVAK/N0276A130 J10 NURIT NURIT1D","50","2","3700.0","2026-02-10T08:36:41Z","2026-02-10T07:34:46Z","-1.0319444444444446","1.3083333333333333","787.0","50.0","737.0","1313.0","944.0","258.0","68.0","43.0","2100.0","5000.0","2485.0","0.0","60.0","185.0","2026-02-10T06:00:00Z","2026-02-10T06:59:35.3509145Z","230.38","184.55","346.14","19125.0","19075.0","23000.0","17025.0","18338.0","-11.0","251.86","38.22","6.79","false"
"84f9b40c09924eb19bce5a8ccd442d9b","Success","Filed","LLBG","LCLK","2026-03-26T19:15:00Z","4XIHE","HFA275","LCPH","IFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. A/C IS FUELED WITH 1750 KG FROM PREVIOUS LEG.","RTECOORATC LCCC","SUVAS1F SUVAS DCT STEPA DCT APLON A28 BETID BETID1A","180","2","6200.0","2026-03-26T19:17:23Z","2026-03-26T20:17:19Z","0.9988888888888889","1.3272222222222223","988.0","80.0","908.0","762.0","343.0","276.0","98.0","46.0","1750.0","5000.0","3122.0","0.0","77.0","142.0","2026-03-26T19:15:00Z","2026-03-26T20:31:45.2245476Z","301.67","183.03","73.5","21275.0","21195.0","23000.0","19525.0","20287.0","-14.0","313.17","23.17","-0.23","false"
"8b2897016f2c48c0b20b83338621bf29","Success","Filed","LCLK","LLBG","2026-03-26T16:30:00Z","4XIHE","HFA272","LCLK","IFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.
2. NO EXTRA FUEL PLANNED DUE TO PROXIMITY TO MTOW.","RTECOORATC LCCC","EMEDA2B EMEDA M67 ANANE DCT IDAKU DCT PIKOG L609 ZUKKO","150","2","7400.0","2026-03-26T16:50:13Z","2026-03-26T17:39:01Z","0.8133333333333334","1.08","848.0","80.0","768.0","1352.0","983.0","293.0","27.0","49.0","2200.0","5000.0","2679.0","0.0","62.0","176.0","2026-03-26T16:30:00Z","2026-03-26T17:32:03.9206845Z","264.72","183.03","300.19","22925.0","22845.0","23000.0","20725.0","22077.0","14.0","322.74","19.8","0.21","false"
"458694406233426e841130f96eaa9fac","Success","Filed","LLBG","LCLK","2026-03-11T03:10:00Z","4XIHC","HFA159","LCPH","IFR","S","1. THIS FLIGHT WAS PREPARED BY NIMROD R.","RTECOORATC LCCC","N0275A160 SUVAS DCT STEPA DCT APLON A28 BETID","160","2","0.0",,,,,"1014.0","80.0","934.0","1286.0","337.0","292.0","608.0","49.0","2300.0","5000.0","3204.0","0.0","76.0","182.0","2026-03-11T03:10:00Z","2026-03-11T04:26:16.9705396Z","299.85","183.03","73.5","22991.0","22911.0","23000.0","20691.0","21977.0","-9.0","287.84","27.64","0.9","false"
